val,test
0.4443405270576477,0.44910722970962524
0.4365357756614685,0.44847941398620605
0.4375513195991516,0.44555675983428955
0.43677279353141785,0.4471375048160553
0.43837085366249084,0.4461597502231598
0.43996548652648926,0.4454847276210785
0.44546931982040405,0.45069438219070435
0.438659131526947,0.44435349106788635
0.4417240023612976,0.4464854300022125
0.4399053752422333,0.4471588134765625
