val,test
2.0129969120025635,2.013880729675293
2.011594772338867,2.0125622749328613
2.0076847076416016,2.0144035816192627
2.00685977935791,2.0117287635803223
2.012157440185547,2.015869379043579
2.0095767974853516,2.0154929161071777
2.0104329586029053,2.01544189453125
2.0100412368774414,2.0140209197998047
2.0109102725982666,2.0139870643615723
2.0125436782836914,2.0133039951324463
