val,test
0.2624067962169647,0.26313331723213196
0.26250362396240234,0.26451313495635986
0.2651903033256531,0.2642273008823395
0.26368433237075806,0.2618010938167572
0.26480767130851746,0.2641344964504242
0.2646528482437134,0.26400333642959595
0.2636699080467224,0.2647741734981537
0.263797789812088,0.2649156451225281
0.26323235034942627,0.2625961899757385
0.2639920711517334,0.26459628343582153
