val,test
0.11145874112844467,0.11081652343273163
0.08639886975288391,0.08544475585222244
0.07739368826150894,0.07604452967643738
0.07182391732931137,0.07143843173980713
0.06858400255441666,0.0681467056274414
0.06670442223548889,0.06588438153266907
0.06501182168722153,0.06465636193752289
0.06412940472364426,0.06330611556768417
0.0632513090968132,0.062423110008239746
0.062080029398202896,0.06203377991914749
