val,test
3.2198455333709717,3.2197165489196777
3.2204346656799316,3.2198190689086914
3.219484567642212,3.219888210296631
3.221019983291626,3.218665838241577
3.219348430633545,3.218221426010132
3.2200851440429688,3.2205898761749268
3.2201712131500244,3.2201786041259766
3.219404935836792,3.2204535007476807
3.220050096511841,3.219111919403076
3.2200112342834473,3.2193386554718018
